stripe_degree,rows,operator,worker_index,wall_ms_p50,source,physical_device
16,4,latent_down_worker_ms,13,0.0552,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,14,0.0531,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_down_worker_ms,15,0.0761,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,0,0.3336,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,1,0.3386,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,2,0.3373,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,3,0.3361,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,4,0.3332,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,5,0.335,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,6,0.3384,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,7,0.3322,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,8,0.333,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,9,0.3382,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,10,0.3424,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,11,0.3379,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,12,0.3335,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,13,0.3408,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,14,0.3347,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,expert_worker_ms,15,0.3398,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,routed_norm_ms,shared,0.0313,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,0,0.2262,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,1,0.2162,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,2,0.2131,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,3,0.2311,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,4,0.2198,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,5,0.2991,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,6,0.2222,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,7,0.21439999999999998,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,8,0.2223,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,9,0.2174,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,10,0.2276,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,11,0.2234,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,12,0.22,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,13,0.23420000000000002,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,14,0.2268,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_up_shared_worker_ms,15,0.2212,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,0,0.349,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,1,0.3397,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,2,0.3438,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,3,0.3408,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,4,0.3317,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,5,0.3402,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,6,0.3364,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,7,0.363,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,8,0.3413,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,9,0.3406,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,10,0.3339,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,11,0.3393,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,12,0.3435,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,13,0.3278,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,14,0.3354,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,dense_worker_ms,15,0.3321,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,layer_finalize_ms,shared,0.00805,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,0,0.5169,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,1,0.5327,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,2,0.5436,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,3,0.5215,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,4,0.5243,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,5,0.5251,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,6,0.5229,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,7,0.5186,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,8,0.5185,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,9,0.5176,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,10,0.5085,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,11,0.5366,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,12,0.5244,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,13,0.514,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,14,0.6015,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,endpoint_worker_ms,15,0.5,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,embedding_ms,shared,0.0089,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,hidden_pair_reduce_ms,shared,0.0161,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
16,4,latent_pair_reduce_ms,shared,0.0155,RTX 5090 post-fusion physical worker services: refreshed attention/projection/shared/endpoint/reduction plus exact grouped top-16 experts,RTX 5090 SM120
